time,pc,cluster_size,actual_rate,required_rate,arrival_rate,idle_ues,queued_ues,active_ues,signal_power,interference,sum_tx_power,avg_antennas,sm0_cnt,sm1_cnt,sm2_cnt,sm3_cnt,bs_0_n_ants,bs_0_conn_mode,bs_0_sleep_mode,bs_1_n_ants,bs_1_conn_mode,bs_1_sleep_mode,bs_2_n_ants,bs_2_conn_mode,bs_2_sleep_mode,bs_3_n_ants,bs_3_conn_mode,bs_3_sleep_mode,bs_4_n_ants,bs_4_conn_mode,bs_4_sleep_mode,bs_5_n_ants,bs_5_conn_mode,bs_5_sleep_mode,bs_6_n_ants,bs_6_conn_mode,bs_6_sleep_mode,bs_7_n_ants,bs_7_conn_mode,bs_7_sleep_mode,bs_8_n_ants,bs_8_conn_mode,bs_8_sleep_mode,bs_9_n_ants,bs_9_conn_mode,bs_9_sleep_mode,bs_10_n_ants,bs_10_conn_mode,bs_10_sleep_mode,bs_11_n_ants,bs_11_conn_mode,bs_11_sleep_mode,bs_12_n_ants,bs_12_conn_mode,bs_12_sleep_mode,bs_13_n_ants,bs_13_conn_mode,bs_13_sleep_mode,bs_14_n_ants,bs_14_conn_mode,bs_14_sleep_mode,bs_15_n_ants,bs_15_conn_mode,bs_15_sleep_mode,bs_16_n_ants,bs_16_conn_mode,bs_16_sleep_mode,bs_17_n_ants,bs_17_conn_mode,bs_17_sleep_mode,bs_18_n_ants,bs_18_conn_mode,bs_18_sleep_mode,bs_19_n_ants,bs_19_conn_mode,bs_19_sleep_mode,bs_20_n_ants,bs_20_conn_mode,bs_20_sleep_mode,bs_21_n_ants,bs_21_conn_mode,bs_21_sleep_mode,bs_22_n_ants,bs_22_conn_mode,bs_22_sleep_mode,bs_23_n_ants,bs_23_conn_mode,bs_23_sleep_mode,bs_24_n_ants,bs_24_conn_mode,bs_24_sleep_mode,reward,pc_kw,se,qos_reward,drop_ratio
"Mon, 18:23",964.2717606608702,20,215.03156544354516,3.2632581474673694,419.9999999999998,0,0,2,4.396368165627207e-10,4.043003394468822e-14,25.600000000000005,16.0,16,9,0,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,0,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,-0.2961359175304277,0.9642717606608702,10.213999358568394,0.1859999628000074,0.0
"Mon, 18:24",780.4242435150388,20,212.72778614366374,18.383687778703116,359.99999999999983,0,0,4,1.7086767336610766e-11,3.638118265007465e-14,11.2,15.92,7,17,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,-1,3,16,0,1,16,-1,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,-1,1,16,1,0,14,-1,1,16,0,1,16,-1,1,16,0,1,16,0,1,-0.2039899616093506,0.7804242435150388,5.0522849209120135,0.1862221601481688,0.0
"Mon, 18:25",1055.7156606588119,20,604.112913206715,30.617683656113304,359.99999999999983,0,0,7,2.2282654668411094e-10,2.5793438873277805e-13,36.80000000000001,16.0,23,1,0,1,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.34559120011606526,1.0557156606588118,8.198675250662559,0.18226663021334064,0.0
"Mon, 18:26",946.9561788513693,20,107.63709628350523,49.67099685199301,359.99999999999983,0,0,6,1.7251844305232926e-12,4.685637531314471e-15,8.0,16.0,5,19,0,1,16,1,0,16,-1,1,16,1,0,16,-1,1,16,1,0,16,-1,3,16,0,1,16,0,1,16,0,1,16,0,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,-0.28890668722159923,0.9469561788513693,1.9053142894307704,0.1845714022040854,0.0
"Mon, 18:27",1056.3411290388935,20,380.16116412799636,11.727705027768097,359.99999999999983,0,0,4,4.589304676672696e-10,1.0138928657853136e-13,38.40000000000001,16.0,24,0,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3587261483157384,1.0563411290388935,9.028827648039915,0.16944441620370837,0.0
"Mon, 18:28",827.4821718583854,20,97.78838461193735,75.5159051615214,359.99999999999983,0,0,7,4.412238331840665e-12,3.4273897966762915e-15,7.800000000000001,15.92,5,19,0,1,16,1,0,16,1,0,14,1,0,16,-1,1,16,1,0,16,-1,3,16,-1,1,16,-1,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,0,-0.2325411221691855,0.8274821718583855,1.3758616089794715,0.18119996376000724,0.0
"Mon, 18:29",1035.0256157540427,20,766.7060564745697,24.40887923252996,359.99999999999983,0,0,8,5.866817768209033e-10,1.5598263662800095e-13,36.600000000000016,15.92,23,2,0,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,-1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3468461655913036,1.0350256157540427,9.104634420635517,0.17066664228571776,0.0
"Mon, 18:30",982.611154471056,20,145.485012752552,25.818204945141296,359.99999999999983,0,0,4,3.1179360990392593e-12,1.428053911652025e-14,12.799999999999999,16.0,8,17,0,0,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,1,0,16,0,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,0,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,0,16,0,1,16,0,0,16,0,1,16,0,1,16,0,1,16,0,1,-0.3123889329334419,0.9826111544710561,3.45526905287311,0.17891664430208615,0.0
"Mon, 18:31",1049.8837576766464,20,446.9625574023129,17.436429557545484,359.99999999999983,0,0,4,1.1671565535687602e-09,1.1144920635639242e-13,36.80000000000001,16.0,23,1,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,3,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,1,16,1,0,16,1,0,16,1,0,-0.34402523478623703,1.0498837576766464,10.615360738304933,0.18091664405208618,0.0
"Mon, 18:32",882.3750785828161,20,225.96038083156563,23.16089790843911,359.99999999999983,0,0,4,4.383313894569002e-09,5.666509726499086e-15,6.4,16.0,4,20,0,1,16,1,0,16,-1,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,3,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,-0.2596875846663967,0.882375078582816,5.366559044749684,0.18149995462501134,0.0
"Mon, 18:33",1025.0711436145584,20,235.06381265330685,9.970996388846086,359.99999999999983,0,0,2,2.1011121303187666e-09,1.9008479791959164e-14,35.20000000000001,16.0,22,2,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,-0.3308022748206053,1.0250711436145585,11.165531101032077,0.18173329698667393,0.0
"Mon, 18:34",813.3470780172007,20,207.27754319324367,25.81207399354718,359.99999999999983,0,0,5,1.2988157548610986e-10,2.6428784218037533e-15,9.4,15.92,6,18,0,1,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,1,0,16,-1,1,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,1,3,16,0,1,16,0,1,16,0,1,14,1,0,16,0,1,16,-1,1,16,0,1,16,1,0,-0.22034029884188716,0.8133470780172007,3.9382733206716294,0.1863332401667132,0.0
"Mon, 18:35",1069.1672416031456,20,219.9252965583148,13.068857812432743,359.99999999999983,0,0,2,7.915089319182036e-10,2.1758088024522801e-13,38.20000000000001,15.92,24,0,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,3,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.35258364102379286,1.0691672416031457,10.446451586519952,0.18199997977777999,0.0
"Mon, 18:36",813.6764793647231,20,400.30342777103226,49.58249802121133,404.9999999999998,0,0,10,1.649669256273455e-11,5.159323903213873e-14,7.800000000000001,15.92,5,18,0,2,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,-1,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,16,0,1,16,-1,1,16,1,3,14,1,0,16,-1,3,16,-1,1,16,1,0,-0.2206160795341928,0.8136764793647232,3.802882563824807,0.1862221601481688,0.0
"Mon, 18:37",1087.5899788222953,20,613.2402598485958,39.60998750128719,479.9999999999998,0,0,8,2.4172447691160974e-10,6.491711574553852e-13,36.80000000000001,16.0,23,0,0,2,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,3,16,1,0,16,1,3,16,1,0,16,1,0,-0.3620980362320828,1.0875899788222954,7.282228085702075,0.1816969531790649,0.0
"Mon, 18:38",1014.9273743905859,20,120.48966676422532,44.09597673961671,494.9999999999997,0,0,6,8.234996350430956e-13,5.561705541714391e-15,6.4,16.0,4,19,0,2,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,3,16,1,0,16,1,3,16,0,1,16,1,0,-0.32854704289320685,1.014927374390586,1.9222383317688578,0.17891664430208615,0.0
"Mon, 18:39",1046.8299379639734,20,452.1491604530588,12.6406621204461,554.9999999999998,0,0,4,1.0554776793363569e-09,5.29230099989417e-14,36.80000000000001,16.0,23,0,0,2,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,0,16,-1,3,16,1,0,16,1,0,-0.350914990544484,1.0468299379639734,10.852871005333583,0.1724999784375027,0.0
"Mon, 18:40",832.2286137680028,20,149.7146132369174,25.70651000852221,554.9999999999998,0,0,5,1.3841199073183704e-11,4.577303132665482e-15,4.800000000000001,15.84,3,20,0,2,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,14,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,14,1,3,16,1,0,16,1,3,16,0,1,16,0,1,-0.22944768688398975,0.8322286137680028,2.8445776515014294,0.18666662000001166,0.0
"Mon, 18:41",908.2806347324845,20,80.96099672230203,28.959979658728532,554.9999999999998,0,0,1,5.4343139367738224e-11,0.0,6.4,16.0,4,21,0,0,16,1,0,16,1,1,16,1,1,16,1,0,16,1,0,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,0,0,16,1,1,16,-1,1,16,1,1,16,1,1,-0.27925145762549675,0.9082806347324845,7.691294688618692,0.17488885974074556,0.0
"Mon, 18:42",949.6822496476505,20,331.50835702454447,10.861210740436828,554.9999999999998,0,0,3,4.301520838109208e-09,2.1575391223746608e-14,30.000000000000004,15.84,19,4,2,0,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,0,16,1,0,16,-1,1,16,-1,2,16,-1,2,16,1,0,16,1,0,16,-1,1,16,-1,1,16,-1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,14,1,0,16,1,0,-0.31617453749045227,0.9496822496476505,10.497764639110573,0.15866658733337297,0.0
"Mon, 18:43",854.3215175290112,20,163.33793359613986,19.033977480143168,554.9999999999998,0,0,4,1.5593022333762915e-10,6.947706269892268e-14,14.399999999999999,15.84,9,16,0,0,16,1,0,16,0,1,16,0,1,16,-1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,-1,1,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,14,0,1,16,0,1,14,0,1,16,0,1,-0.24266080488949407,0.8543215175290112,4.498574074980304,0.18449995387501153,0.0
"Mon, 18:44",1023.5612093663816,20,409.65613787995494,31.102001403051975,554.9999999999998,0,0,4,6.344083043323826e-10,1.317910741290549e-13,31.600000000000005,15.84,20,5,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,14,1,0,16,1,0,-0.3291139745498502,1.0235612093663817,9.816708068287051,0.18266663013334067,0.0
"Mon, 18:45",1000.3682338050561,20,325.6211439754269,19.771822414749664,554.9999999999998,0,0,4,6.776364085042112e-11,2.280218179841224e-14,20.8,16.0,13,12,0,0,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,-0.323384152262521,1.0003682338050561,7.733502169416388,0.17679996464000708,0.0
"Mon, 18:46",1003.1812117935651,20,219.8834826892711,4.31503412057054,554.9999999999998,0,0,2,5.015197622793724e-10,3.2134766265899374e-14,24.000000000000004,16.0,15,10,0,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,-1,1,16,0,1,16,-1,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,-0.3159906430167752,1.0031812117935652,10.498583202154068,0.1855999628800074,0.0
"Mon, 18:47",826.7874981088517,20,316.43409514779603,15.658465433225471,554.9999999999998,0,0,4,2.729597096284893e-10,3.449108242551205e-14,15.6,15.84,10,15,0,0,16,1,0,16,-1,1,16,-1,1,16,-1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,14,1,0,14,1,0,-0.2320604761655168,0.8267874981088517,7.5153097597601555,0.18133327288890902,0.0
"Mon, 18:48",1030.5141140374558,20,294.01149252317197,7.493569966772693,554.9999999999998,0,0,3,5.706042020847329e-10,3.678424554891456e-14,28.800000000000008,15.92,18,7,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,0,1,16,0,1,14,-1,1,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,-0.32509043789371606,1.0305141140374559,9.732942231015734,0.1901666191250119,0.0
"Mon, 18:49",894.852879287067,20,196.64890026770686,11.38069956818726,554.9999999999998,0,0,3,9.961973118158277e-11,5.26939318356073e-14,15.999999999999998,16.0,10,15,0,0,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,-0.260315390902772,0.894852879287067,6.2272151751440505,0.1871110487407615,0.0
"Mon, 18:50",1013.6853263848351,20,98.9369516012734,4.051141903017441,554.9999999999998,0,0,1,1.8941228651022318e-10,0.0,30.40000000000001,16.0,19,6,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,0,1,16,0,1,16,-1,1,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,-0.3283427078174064,1.013685326384835,9.399010402120972,0.17849995537501118,0.0
"Mon, 18:51",788.2437799656643,19,459.5974459131299,40.896622862696255,554.9999999999998,0,0,8,9.943044619288907e-11,6.369686842865151e-14,15.999999999999998,15.84,10,11,0,4,16,1,0,16,-1,1,16,1,0,16,-1,1,16,1,0,16,1,0,16,0,3,16,0,3,16,0,3,16,-1,1,16,1,0,16,0,3,16,0,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,14,-1,1,16,1,0,16,1,0,16,1,0,14,-1,1,16,1,0,16,1,0,-0.23512196948279243,0.7882437799656643,5.457719670218418,0.15899992050003972,0.0
"Mon, 18:52",960.3834647663476,20,532.1307608539927,25.17271021796489,464.9999999999998,0,0,5,8.127636329675055e-10,1.340321465025228e-13,31.600000000000005,15.84,20,1,0,4,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,0,16,1,3,16,1,3,16,1,3,16,1,0,16,0,1,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,0,0,16,1,0,-0.302441754601921,0.9603834647663476,10.11048445622586,0.1777499777812528,0.0
"Mon, 18:53",856.0662592296746,20,225.35028433046224,46.98790039649369,404.9999999999998,0,0,5,1.0539652196940072e-10,1.1004328357792978e-14,11.2,16.0,7,14,0,4,16,1,0,16,0,1,16,0,1,16,0,1,16,1,0,16,1,0,16,-1,3,16,-1,3,16,-1,3,16,0,1,16,1,0,16,-1,3,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,-0.24376649980149656,0.8560662592296746,4.281655402278782,0.18426662981334074,0.0
"Mon, 18:54",955.6195716352346,20,673.2166089124395,35.04882392720116,434.9999999999998,0,0,7,5.360359790515863e-10,1.968967877186893e-13,32.00000000000001,16.0,20,1,0,4,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,3,16,1,3,16,1,3,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,-0.3042542591879829,0.9556195716352346,9.136511120954534,0.17355552662963444,0.0
"Mon, 18:55",923.3595443877306,20,286.35908532341074,32.48825942450005,404.9999999999998,0,0,4,1.1562662606326183e-10,3.100588217438156e-14,12.799999999999999,16.0,8,13,0,4,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,0,1,16,-1,3,16,-1,3,16,-1,3,16,0,1,16,1,0,16,-1,3,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,1,0,16,1,0,-0.2772036080714126,0.9233595443877306,6.832521205874549,0.1844761641224527,0.0
"Mon, 18:56",953.7479246169246,20,484.14243334717895,15.882410697468647,419.9999999999998,0,0,5,1.8352472009059342e-09,6.680411868865039e-13,33.60000000000001,16.0,21,4,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,1,16,1,1,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3068739963084555,0.9537479246169246,9.198706233596399,0.16999996600000677,0.0
"Mon, 18:57",944.9359978335959,20,189.65699069610895,31.818530676162798,419.9999999999998,0,0,5,2.1989002596791666e-11,4.1184796303085436e-14,7.6,15.84,5,20,0,0,16,1,0,16,-1,1,14,1,0,16,-1,1,16,1,0,16,0,1,16,-1,1,16,-1,1,16,-1,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,14,1,0,16,0,1,16,0,1,16,1,0,16,0,1,-0.2849124746204965,0.9449359978335959,3.695849891250208,0.18755552429630148,0.0
"Mon, 18:58",1104.915818166339,20,567.7602371006099,9.441924865896349,419.9999999999998,0,0,5,1.5916152984746263e-09,3.261870404798334e-13,39.600000000000016,15.84,25,0,0,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.3727912648748334,1.104915818166339,10.787444504911587,0.17966664420833614,0.0
"Mon, 18:59",865.6498805946874,20,44.198698793409385,31.792211696850735,419.9999999999998,0,0,4,6.77150221252381e-13,0.0,3.2,15.92,2,23,0,0,16,1,0,16,-1,1,16,0,1,16,-1,1,16,1,0,16,0,1,16,0,1,14,-1,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,-0.2441583113640028,0.8656498805946874,1.0497190963434728,0.1886666289333409,0.0
"Mon, 19:00",924.9964206647904,20,658.8800904670755,12.048464751889107,419.9999999999998,0,0,7,8.500314564385679e-10,2.524818413073337e-13,40.000000000000014,16.0,25,0,0,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.2928316284990195,0.9249964206647905,9.77230242891038,0.16966658183337574,0.0
"Mon, 19:01",951.8528985506612,20,123.10889533984276,14.647739793720445,419.9999999999998,0,0,3,4.6471977877420874e-12,1.0299797808485302e-15,27.000000000000007,15.84,17,8,0,0,16,1,0,16,-1,0,16,0,1,16,0,1,16,1,0,16,0,1,16,0,0,14,-1,0,14,-1,1,16,0,0,16,0,1,16,0,0,16,0,0,16,0,0,16,0,0,16,0,1,16,0,0,16,0,0,16,0,0,16,0,0,16,1,0,16,0,1,16,0,1,16,0,0,16,0,0,-0.2993550459283882,0.9518528985506611,3.8984483524283546,0.17657140334694238,0.0
"Mon, 19:02",1029.0743040011437,20,387.73950311363353,20.671525948871764,419.9999999999998,0,0,4,4.792304899494802e-10,3.607113786236652e-13,36.40000000000001,15.84,23,2,0,0,16,1,0,16,1,0,14,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,-1,1,16,1,0,14,1,0,16,-1,1,-0.3304038554938978,1.0290743040011436,9.208813198948794,0.18413329650667404,0.0
"Mon, 19:03",949.2163465647824,20,127.05629769032019,33.88313245631465,419.9999999999998,0,0,5,3.334837579169899e-12,2.0793226570712783e-14,9.6,15.92,6,19,0,0,16,1,0,16,-1,1,14,0,1,16,0,1,16,1,0,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,0,16,0,0,16,1,0,16,1,0,16,0,1,16,0,1,16,-1,1,-0.29027488603237966,0.9492163465647824,2.4140696561160837,0.18433328725001152,0.0
"Mon, 19:04",1054.7368129402312,20,119.90511424169044,3.0846581234267685,419.9999999999998,0,0,1,1.0833113779284343e-09,0.0,33.60000000000001,15.92,21,4,0,0,16,1,0,16,1,1,14,1,1,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,-0.34947954722936997,1.0547368129402312,11.787874865637145,0.17788885924074566,0.0
"Mon, 19:05",786.3156929136388,20,366.1945384459726,18.914336515156794,419.9999999999998,0,0,5,9.98816218878488e-11,1.3707952416697866e-14,12.799999999999999,15.76,8,14,0,3,16,1,0,16,1,0,12,1,3,16,-1,1,16,1,0,14,0,3,16,0,3,16,-1,1,16,0,1,16,-1,1,16,1,0,16,-1,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,1,0,16,1,0,16,-1,1,16,1,0,16,1,0,-0.20315803645662944,0.7863156929136389,6.957696230473479,0.18999981000019,0.0
"Mon, 19:06",948.1632767722158,20,219.61937305465435,3.534422222228008,419.9999999999998,0,0,2,2.593274530585349e-09,4.334892795164674e-15,25.600000000000005,15.84,16,6,0,3,16,1,0,16,0,1,14,0,3,16,1,0,16,1,0,14,1,3,16,1,3,16,1,0,16,1,0,16,1,0,16,0,1,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,1,0,16,0,1,16,0,1,16,1,0,16,0,1,16,0,1,-0.2914150082527672,0.9481632767722158,10.467229850061738,0.18266663013334067,0.0
"Mon, 19:07",661.6289544782165,20,0.0,0.0,419.9999999999998,0,0,0,0.0,0.0,0.0,15.84,0,22,0,3,16,1,1,16,1,1,14,-1,3,16,-1,1,16,1,1,16,-1,3,16,-1,3,16,0,1,16,0,1,16,0,1,16,1,1,16,0,1,16,0,1,16,0,1,16,0,1,16,0,1,16,-1,1,16,0,1,16,0,1,16,0,1,16,1,1,16,-1,1,16,0,1,16,-1,1,14,-1,1,-0.14048123907239407,0.6616289544782166,0.0,0.1903332381667142,0.0
"Mon, 19:08",658.1458508745131,20,413.0900244113738,18.578423610397127,419.9999999999998,0,0,4,1.1052170185177217e-09,5.044335234551284e-13,19.6,15.12,13,0,0,12,16,1,0,16,1,0,16,1,3,16,1,0,16,1,0,16,-1,3,14,1,3,14,1,0,14,1,0,14,1,3,16,1,3,16,1,0,16,1,0,14,1,0,14,1,3,14,1,3,14,1,0,14,1,0,14,1,0,14,1,3,16,1,3,16,1,3,16,1,0,16,1,3,16,1,3,-0.13907311543706657,0.6581458508745132,9.810888079770129,0.18999981000019,0.0
